member_id,date,country,gender,ip_address,amount,vip,product_id,card_type,serial,zone
100874,2009-07-30,CN,Female,212.228.139.197,$7058.49,false,330176,jcb,537-91-5383,zone3
101505,2013-07-31,KY,Male,159.68.51.92,$6553.09,true,330168,jcb,732-68-5425,zone4
101749,2012-08-27,KR,Female,7.106.128.246,$3616.34,true,330113,jcb,677-82-7171,zone7
102450,2009-10-25,NI,Male,45.121.46.42,$3831.28,true,330144,switch,899-07-1830,zone5
102147,2013-01-31,MK,Female,239.164.145.187,$5729.89,true,330168,maestro,274-76-2595,zone7
100994,2009-12-11,RS,Female,253.178.244.0,$5424.03,false,330151,jcb,886-31-1601,zone1
100585,2012-02-20,VN,Female,242.122.162.213,$3529.77,false,330133,jcb,332-78-0034,zone5
102122,2011-04-05,FI,Female,98.134.127.68,$1361.86,false,330137,jcb,122-03-7959,zone7
101500,2010-01-09,PL,Female,0.173.33.14,$5026.06,true,330133,jcb,973-71-2003,zone7
100856,2009-05-04,UA,Male,138.23.122.65,$7407.54,false,330149,jcb,308-69-8739,zone4
101333,2013-04-24,SM,Male,157.160.206.62,$2945.27,true,330077,jcb,551-21-2249,zone2
100891,2011-03-23,BR,Male,188.185.243.205,$673.31,false,330129,maestro,876-14-9534,zone2
102309,2014-07-19,CN,Male,57.152.153.66,$6343.07,false,330139,bankcard,257-17-4181,zone6
101827,2011-09-18,RU,Male,211.159.83.72,$9181.24,false,330091,jcb,322-36-9671,zone3
101077,2012-01-08,BE,Male,50.10.62.243,$1913.80,false,330131,switch,294-51-7805,zone2
101561,2016-04-01,SI,Male,106.244.161.138,$752.26,false,330117,solo,340-18-2660,zone4
102459,2008-01-21,MA,Female,62.30.82.157,$2024.72,false,330101,jcb,908-15-9370,zone1
101988,2014-03-22,PT,Male,18.231.137.162,$1598.89,true,330102,visa-electron,319-04-3307,zone6
101955,2015-08-23,AR,Male,170.108.49.7,$8120.81,true,330172,jcb,645-19-2262,zone1
101419,2009-08-25,US,Female,230.8.228.101,$1170.80,false,330162,china-unionpay,998-86-4729,zone6
100558,2008-08-21,PK,Female,182.32.100.240,$2265.56,true,330151,americanexpress,276-77-7774,zone3
101543,2008-06-06,VE,Female,202.153.140.49,$4128.49,true,330120,instapayment,926-52-3695,zone7
100850,2009-06-06,CN,Male,199.63.173.211,$1688.83,true,330126,maestro,897-90-0586,zone2
102230,2016-06-06,PT,Female,16.197.252.197,$1054.28,true,330090,jcb,561-05-9537,zone3
100342,2009-03-28,CN,Female,221.109.65.125,$1625.74,false,330152,jcb,422-72-5172,zone4
101938,2008-01-03,CN,Female,176.83.143.164,$9318.27,true,330162,jcb,934-58-4821,zone4
100556,2011-12-31,ID,Male,115.144.52.227,$8735.18,false,330098,maestro,444-92-4945,zone1
100485,2014-08-16,FR,Male,69.210.141.6,$3498.78,false,330088,jcb,934-41-1329,zone2
102087,2013-10-03,FI,Female,3.65.225.192,$8047.61,true,330167,americanexpress,924-02-0766,zone7
102158,2015-09-05,CN,Male,147.119.165.89,$541.78,true,330099,jcb,321-99-5533,zone7
100164,2016-03-02,MK,Male,142.59.168.18,$1150.17,false,330143,mastercard,557-53-9296,zone6
101594,2012-12-11,ID,Female,132.162.6.238,$5851.60,true,330134,jcb,254-21-1355,zone4
102039,2010-04-04,US,Female,85.96.64.119,$7033.60,true,330089,switch,988-16-9517,zone6
102192,2014-08-01,BY,Male,215.32.99.120,$1842.47,false,330145,diners-club-enroute,296-75-2097,zone4
100718,2014-03-10,SE,Male,35.134.196.61,$2244.74,false,330159,jcb,341-65-0131,zone6
100548,2016-11-06,ME,Female,94.108.124.51,$8435.65,true,330134,jcb,911-65-0637,zone7
101769,2016-08-07,CN,Male,93.241.58.215,$7012.27,true,330089,jcb,610-32-1987,zone2
101030,2010-07-24,CN,Male,60.140.189.10,$6489.50,false,330156,solo,358-84-5259,zone1
100372,2014-10-02,CN,Female,81.137.32.76,$2259.06,true,330136,bankcard,289-54-2655,zone4
102139,2008-08-07,CU,Female,40.205.21.219,$8713.60,false,330142,maestro,208-40-7419,zone6
101153,2013-03-14,SE,Female,87.13.221.29,$6208.81,false,330144,jcb,561-99-4874,zone4
101833,2013-02-18,CN,Male,123.64.123.10,$2812.18,true,330165,switch,833-39-8612,zone3
102378,2013-04-09,CN,Female,77.83.84.172,$3131.92,false,330105,jcb,455-08-4255,zone4
101804,2010-09-30,ME,Female,160.117.245.174,$3738.89,false,330088,diners-club-us-ca,997-04-0261,zone6
100051,2010-06-06,CN,Female,198.59.29.86,$8883.49,false,330120,americanexpress,483-40-4540,zone5
102331,2009-09-28,BR,Male,123.186.47.202,$518.44,true,330161,jcb,394-25-6033,zone3
102344,2008-12-01,MM,Female,192.57.41.51,$1289.03,true,330153,jcb,484-49-1871,zone2
101787,2010-11-30,AF,Male,254.247.53.73,$1712.33,false,330161,diners-club-us-ca,534-41-0810,zone5
102114,2011-04-07,CN,Male,182.61.203.133,$3301.24,false,330140,jcb,512-13-8948,zone4
102190,2016-01-06,ID,Female,187.217.91.163,$2794.84,true,330156,china-unionpay,606-74-8831,zone7
102418,2009-04-29,CN,Male,12.120.36.84,$7521.61,true,330176,visa-electron,837-82-0013,zone6
101150,2013-03-16,CN,Female,84.158.28.82,$9995.91,true,330087,jcb,810-60-4775,zone1
101478,2012-05-06,BR,Male,143.230.141.198,$8567.02,true,330133,instapayment,497-94-4072,zone3
100687,2016-05-09,RU,Male,182.205.16.63,$5220.71,false,330116,china-unionpay,933-74-1704,zone7
100119,2008-05-09,JO,Female,202.14.8.79,$635.20,false,330111,jcb,787-90-4498,zone4
100521,2010-09-10,CN,Male,202.9.196.145,$2158.02,false,330144,solo,699-03-0078,zone6
100456,2016-12-10,CN,Female,222.113.104.118,$3436.83,true,330153,diners-club-carte-blanche,426-99-2896,zone1
100657,2011-06-07,BR,Female,36.44.133.39,$968.02,true,330139,jcb,544-73-9956,zone7
100548,2016-02-18,FR,Male,20.204.210.212,$5888.55,true,330091,visa-electron,582-02-0192,zone1
102224,2016-02-24,CZ,Male,39.210.69.115,$6292.24,true,330083,jcb,745-17-7483,zone4
101788,2015-05-19,AL,Male,248.158.243.69,$1091.65,false,330077,diners-club-carte-blanche,563-10-5297,zone1
101883,2014-04-30,MX,Male,72.190.223.247,$6066.16,true,330084,jcb,183-77-0556,zone2
100608,2008-07-14,PH,Male,35.243.125.94,$4743.53,false,330148,jcb,766-68-5173,zone2
100317,2010-08-14,HN,Male,102.37.153.97,$3802.32,true,330152,jcb,334-72-2391,zone5
102374,2009-09-24,CN,Male,131.52.68.205,$738.64,false,330112,jcb,411-51-8193,zone1
101246,2012-12-05,ZA,Female,61.101.41.163,$4798.34,false,330131,jcb,246-13-8950,zone5
101321,2009-10-10,GP,Male,190.89.136.218,$1728.09,false,330079,jcb,839-82-9017,zone5
101771,2011-05-11,MA,Female,99.186.195.217,$4370.57,false,330136,jcb,863-51-5139,zone4
102481,2009-05-30,MA,Male,98.4.134.199,$9362.45,true,330078,instapayment,631-01-6547,zone3
101679,2008-07-09,CI,Female,54.126.53.23,$6942.09,true,330169,visa-electron,768-28-6799,zone6
101608,2010-06-01,BR,Male,90.120.25.189,$6773.81,true,330132,visa,709-05-0501,zone6
100270,2011-04-06,SE,Female,92.121.104.182,$470.43,true,330091,jcb,728-66-0157,zone5
100541,2014-07-28,ID,Male,81.82.99.219,$8650.01,true,330146,visa-electron,998-95-3467,zone7
100090,2008-04-30,UA,Female,168.5.227.147,$3563.19,true,330136,mastercard,688-57-8098,zone3
101361,2014-07-21,AL,Male,210.15.163.8,$6386.89,true,330163,diners-club-carte-blanche,594-88-1563,zone4
101578,2011-10-21,ID,Male,156.122.244.186,$7717.97,true,330142,switch,631-48-5383,zone6
102137,2015-11-04,ID,Female,161.224.172.65,$7914.30,false,330121,maestro,620-29-4450,zone3
101480,2013-11-03,ID,Female,234.242.77.6,$3943.12,false,330147,maestro,362-22-5373,zone3
102323,2009-08-25,PH,Male,28.107.200.66,$2388.63,false,330112,jcb,262-17-1573,zone1
101508,2015-06-11,RU,Male,125.23.11.218,$8651.47,false,330078,mastercard,575-74-2992,zone1
102298,2009-11-04,FI,Female,98.108.195.161,$1656.32,false,330082,maestro,668-75-9503,zone2
101721,2013-03-16,PT,Female,8.139.237.158,$9226.06,false,330129,switch,412-95-2629,zone2
100305,2016-12-05,JP,Female,31.223.17.250,$9811.29,true,330159,jcb,716-88-1820,zone1
102276,2016-04-11,ID,Female,187.198.104.146,$5736.10,true,330119,jcb,667-43-0031,zone1
102196,2014-06-30,FR,Female,235.59.90.76,$690.99,false,330103,jcb,418-73-1786,zone4
100991,2015-02-21,US,Male,26.184.189.91,$1608.22,true,330123,jcb,850-61-2101,zone4
101553,2008-06-29,ID,Male,47.254.166.230,$6277.54,true,330107,visa-electron,680-13-9391,zone2
100673,2014-03-21,AR,Female,129.185.64.133,$4950.83,true,330115,americanexpress,408-44-1080,zone7
101965,2012-07-09,CZ,Female,18.40.27.97,$7700.23,true,330166,china-unionpay,941-27-3391,zone1
101612,2014-01-14,TJ,Male,25.11.186.149,$9547.92,true,330095,jcb,401-73-3778,zone3
100086,2012-10-26,PH,Female,67.193.118.151,$8956.05,true,330104,laser,338-36-3090,zone6
100152,2016-01-02,AM,Female,119.91.12.215,$1744.45,false,330098,diners-club-us-ca,968-34-7032,zone3
101591,2007-12-29,SI,Male,22.122.77.145,$745.45,true,330096,jcb,542-73-4073,zone1
100963,2008-06-29,RU,Male,242.153.30.71,$9158.30,true,330111,china-unionpay,729-04-4824,zone4
100915,2011-08-19,CN,Male,46.245.166.228,$1790.22,true,330096,diners-club-carte-blanche,340-36-7216,zone6
100997,2008-08-26,CZ,Male,104.230.126.76,$1910.77,false,330100,maestro,107-55-0718,zone2
100118,2016-02-07,UA,Female,94.204.82.104,$1634.73,true,330085,jcb,164-36-7767,zone7
101965,2009-05-03,CN,Male,237.20.54.205,$1119.69,false,330172,mastercard,538-19-1035,zone2
100020,2011-03-24,PL,Female,160.58.197.203,$4170.62,false,330099,mastercard,160-05-5465,zone5
101827,2011-01-18,DO,Male,131.38.1.118,$3822.30,false,330149,jcb,527-30-2436,zone4
100337,2012-09-11,ID,Female,12.76.162.188,$5290.46,false,330165,jcb,850-08-1571,zone6
102200,2011-03-08,ID,Female,115.231.29.153,$4672.05,false,330171,visa-electron,196-45-8803,zone2
101152,2016-10-19,PH,Male,17.53.149.90,$774.85,false,330169,switch,753-95-2948,zone4
100977,2016-08-06,CN,Male,74.39.121.41,$2752.33,false,330133,mastercard,449-73-7373,zone3
102370,2012-09-01,CN,Male,154.212.244.250,$4724.63,false,330099,diners-club-enroute,296-84-4615,zone5
100191,2013-08-09,PH,Male,231.73.181.72,$2003.24,true,330161,mastercard,755-63-5934,zone5
102395,2016-07-25,MY,Female,190.133.247.167,$7132.65,false,330139,jcb,728-11-5225,zone4
100535,2010-06-07,TH,Female,112.107.57.209,$6646.16,true,330095,china-unionpay,882-55-4543,zone2
102028,2016-08-13,EG,Female,126.243.56.154,$6418.79,true,330164,jcb,425-63-9382,zone5
101923,2015-05-15,CN,Male,125.128.17.55,$3609.50,true,330175,jcb,732-13-8803,zone1
102285,2009-10-14,IR,Female,62.118.94.23,$421.58,true,330161,mastercard,395-47-4383,zone4
101347,2014-11-13,FR,Female,249.123.248.28,$5994.61,true,330120,jcb,500-77-1294,zone5
100208,2014-12-13,ID,Male,41.16.102.160,$953.06,true,330151,jcb,788-96-5666,zone3
100352,2016-07-17,BR,Male,240.167.181.167,$8576.47,true,330127,mastercard,224-45-8157,zone7
101809,2011-02-01,UA,Female,141.153.52.254,$5070.32,true,330164,mastercard,389-10-8728,zone1
100551,2009-02-26,AR,Female,16.131.30.126,$4004.56,true,330131,maestro,664-62-8465,zone7
102188,2014-07-22,PL,Female,34.36.172.52,$1046.01,true,330107,jcb,231-27-1189,zone2
101491,2011-04-23,PL,Male,20.216.60.179,$9237.15,true,330159,jcb,365-96-1435,zone7
100685,2010-10-14,CN,Male,132.205.62.65,$3178.01,false,330092,diners-club-enroute,151-26-6574,zone6
101828,2009-11-04,PH,Male,1.66.94.145,$591.96,false,330176,jcb,527-11-4424,zone6
102205,2012-03-06,BR,Male,218.82.254.47,$8385.89,false,330088,diners-club-carte-blanche,889-98-0412,zone3
100157,2011-01-30,JP,Female,155.183.19.204,$6092.69,false,330161,visa-electron,469-10-5626,zone1
101045,2010-10-27,FI,Male,36.11.221.35,$4550.43,true,330148,jcb,581-75-3961,zone7
100512,2014-01-29,CG,Female,41.248.209.209,$8845.23,true,330143,diners-club-enroute,858-08-7755,zone2
100393,2013-09-21,ID,Female,251.185.113.78,$5376.92,true,330118,jcb,389-40-8132,zone5
101923,2016-08-16,JP,Male,235.90.6.7,$6709.92,true,330125,jcb,957-32-8388,zone6
100079,2014-04-03,PL,Male,14.210.185.6,$2672.08,true,330084,visa,740-25-3590,zone2
100472,2011-07-07,MX,Male,170.174.93.211,$866.02,true,330145,visa-electron,150-83-9152,zone6
101949,2009-08-13,WS,Male,194.80.26.38,$2587.44,true,330128,jcb,726-18-7667,zone7
100255,2011-07-07,TH,Male,204.248.57.105,$1634.04,true,330139,americanexpress,545-78-9739,zone6
101064,2015-02-25,ID,Female,158.178.145.55,$4815.38,true,330116,jcb,276-27-6948,zone4
100453,2008-10-24,NO,Female,89.206.75.44,$8873.45,false,330099,visa-electron,848-74-8202,zone4
101225,2015-03-14,RU,Female,93.44.205.224,$9177.77,false,330120,maestro,582-36-7181,zone5
101116,2015-07-29,RU,Male,217.182.108.127,$5482.58,false,330130,bankcard,682-85-3529,zone2
100234,2012-03-09,CN,Female,112.207.183.93,$2689.14,false,330100,jcb,379-35-5623,zone5
101137,2011-10-08,CO,Male,69.113.184.122,$2676.40,true,330121,diners-club-enroute,356-96-6313,zone2
100658,2011-03-10,TZ,Male,171.82.108.106,$1662.18,true,330133,jcb,318-56-3505,zone3
100996,2008-12-22,ID,Male,170.36.9.85,$752.99,true,330126,jcb,843-52-6117,zone6
101006,2009-04-19,MY,Female,80.126.46.212,$6831.89,true,330122,jcb,494-22-6967,zone6
101396,2012-06-29,CN,Male,9.74.138.159,$9514.78,false,330097,mastercard,912-69-6329,zone3
101358,2008-01-21,FR,Female,95.57.107.68,$9615.58,false,330159,americanexpress,567-32-4048,zone3
100132,2014-02-15,VN,Female,242.216.209.100,$2256.74,false,330163,mastercard,420-42-5444,zone2
100103,2013-06-16,SE,Male,225.53.138.2,$8761.93,false,330152,china-unionpay,442-24-7960,zone7
101661,2010-03-22,CN,Male,224.161.211.41,$1490.66,false,330080,jcb,584-25-2563,zone2
100158,2010-05-13,US,Female,173.108.106.152,$7478.28,false,330094,jcb,589-80-0331,zone3
100892,2011-01-18,CN,Male,47.179.7.149,$8783.06,true,330121,jcb,443-13-0475,zone4
100717,2015-05-24,ID,Female,8.41.0.43,$7858.70,false,330081,instapayment,981-00-9804,zone1
100322,2009-12-19,FI,Female,64.65.45.96,$7529.32,false,330107,jcb,278-05-9728,zone1
102032,2008-04-17,DO,Male,153.110.59.1,$5055.89,true,330174,jcb,986-78-6711,zone6
100486,2016-05-10,CO,Female,94.162.255.85,$2325.49,false,330093,jcb,799-54-6929,zone4
101429,2014-08-10,ID,Female,49.121.83.147,$2415.29,true,330141,americanexpress,922-36-1639,zone7
100279,2008-02-27,YE,Male,84.32.140.3,$1481.42,false,330086,visa-electron,906-98-5961,zone1
101579,2008-06-12,PL,Female,72.117.24.82,$4604.52,true,330138,jcb,120-65-7441,zone1
101094,2010-10-24,TM,Female,15.220.19.247,$1628.67,false,330117,maestro,718-36-5497,zone6
102260,2009-01-16,CN,Male,138.102.239.239,$8990.28,false,330097,visa,245-58-4817,zone1
101525,2012-12-01,ID,Male,235.10.52.222,$5824.89,true,330079,jcb,237-49-9655,zone2
102316,2012-06-23,AL,Male,137.82.81.247,$1994.76,true,330167,jcb,165-74-9622,zone7
100613,2014-10-08,CN,Male,229.27.153.144,$3155.34,true,330128,mastercard,857-95-5827,zone4
101714,2010-05-21,NL,Female,96.175.121.36,$2307.42,true,330144,visa-electron,206-37-0540,zone7
100259,2012-02-10,ID,Male,134.98.38.32,$3290.53,false,330108,china-unionpay,737-49-5754,zone5
100507,2014-09-24,CI,Male,50.20.235.37,$3454.98,false,330173,mastercard,918-21-4897,zone2
102442,2015-09-24,LY,Male,172.206.10.26,$1611.23,true,330155,jcb,480-85-8342,zone1
102130,2008-05-06,LV,Female,158.234.52.137,$6118.29,false,330077,switch,581-02-1942,zone3
101460,2009-02-04,AL,Male,145.23.190.34,$3919.19,false,330087,jcb,103-71-4572,zone1
102104,2011-08-09,CN,Female,110.209.97.220,$5971.23,false,330111,jcb,626-49-7991,zone3
102182,2010-12-15,PE,Female,8.167.148.3,$7639.21,false,330134,jcb,347-69-6957,zone2
100865,2015-09-28,PL,Male,77.197.164.25,$6578.00,true,330149,jcb,460-38-2172,zone7
102507,2014-02-28,SY,Male,47.192.235.171,$3801.87,true,330163,solo,875-86-0893,zone4
100680,2014-09-12,JP,Male,177.36.5.3,$2660.90,false,330119,jcb,345-91-2044,zone2
101787,2014-07-28,CN,Female,173.225.144.192,$3354.44,true,330166,diners-club-us-ca,214-37-8632,zone2
100388,2014-06-19,SE,Male,72.128.197.178,$5932.55,true,330126,jcb,916-70-8437,zone4
101344,2014-02-12,CN,Male,75.124.167.37,$8692.35,false,330147,bankcard,959-13-2252,zone2
100893,2011-12-31,RU,Female,70.13.39.207,$7228.95,true,330103,mastercard,538-54-6340,zone6
102084,2011-12-22,PT,Male,155.234.2.154,$3105.25,true,330150,jcb,638-15-2973,zone6
101545,2013-10-21,MN,Male,215.178.171.250,$4404.42,true,330142,diners-club-carte-blanche,614-32-8215,zone2
101072,2011-02-19,PE,Female,82.0.221.32,$3766.62,false,330080,jcb,579-38-4524,zone1
101388,2014-10-20,JP,Male,3.66.57.22,$7219.62,true,330110,jcb,632-11-7302,zone7
102142,2016-12-19,BR,Male,147.97.237.238,$2822.14,true,330100,maestro,326-28-8692,zone5
100916,2014-05-19,FR,Male,32.180.3.88,$8891.60,false,330158,switch,181-37-6963,zone6
101746,2014-11-04,RU,Female,142.194.100.122,$9180.33,true,330147,diners-club-us-ca,424-32-0661,zone6
100457,2008-03-30,PT,Male,127.219.46.128,$7747.14,false,330109,jcb,726-96-9121,zone3
102249,2009-09-17,PK,Male,199.216.56.177,$1476.23,false,330094,jcb,819-88-5757,zone6
100219,2008-07-12,FI,Male,67.211.166.110,$5893.71,false,330102,jcb,425-78-5949,zone7
100201,2012-03-24,RU,Male,152.178.82.64,$9269.04,false,330114,jcb,717-74-7134,zone4
100941,2008-06-28,LT,Female,186.240.136.247,$9535.11,true,330141,jcb,762-86-9564,zone4
101423,2014-09-09,PH,Female,2.196.49.120,$3647.63,false,330143,jcb,181-02-5895,zone2
102240,2015-11-20,PE,Male,227.122.85.100,$7347.17,false,330150,jcb,536-22-2593,zone1
102410,2010-08-10,US,Female,203.65.142.168,$2864.92,true,330094,jcb,341-08-1587,zone7
100634,2008-09-06,ID,Male,107.80.132.242,$9474.31,false,330148,visa-electron,218-47-2053,zone6
100622,2009-06-21,US,Male,216.207.236.39,$2097.12,false,330077,jcb,593-22-6804,zone5
100142,2015-07-18,PH,Male,125.214.225.86,$7333.61,true,330081,laser,811-60-1297,zone3
102337,2013-09-08,TD,Female,74.159.64.224,$7983.11,true,330152,switch,659-48-3859,zone7
101420,2014-07-27,CN,Female,91.189.240.128,$2442.00,true,330156,instapayment,176-77-6137,zone1
101393,2013-12-17,CN,Male,150.200.175.14,$5105.70,false,330110,bankcard,228-97-3307,zone6
101441,2016-07-08,BA,Male,94.250.56.235,$925.25,false,330124,jcb,759-48-1507,zone6
102168,2016-07-24,CN,Female,216.46.12.23,$1552.73,true,330122,diners-club-international,146-53-9589,zone6
100762,2015-03-20,PH,Male,245.160.223.162,$1032.64,false,330084,bankcard,381-05-3971,zone6
101735,2013-04-10,CA,Female,96.140.129.186,$5014.14,true,330080,switch,869-27-8716,zone4
101403,2011-06-12,NO,Male,186.56.127.63,$2624.35,true,330135,visa-electron,197-41-2493,zone4
101806,2011-07-08,FR,Male,33.82.84.41,$4946.34,false,330149,switch,334-49-8947,zone5
102038,2007-12-23,CN,Female,178.142.173.59,$6252.49,false,330168,jcb,163-85-8018,zone6
100048,2010-04-19,BY,Female,117.61.50.154,$1340.08,true,330098,mastercard,947-62-2908,zone4
101386,2014-01-06,CZ,Male,158.201.70.109,$8417.61,false,330093,switch,875-92-3326,zone3
101227,2012-08-05,CN,Female,63.158.201.116,$586.11,true,330115,diners-club-enroute,994-87-9539,zone6
101206,2010-01-01,RU,Female,243.201.176.235,$6391.98,true,330167,jcb,359-86-1191,zone6
101453,2016-01-02,PH,Female,102.79.46.161,$1324.79,false,330113,mastercard,147-96-7291,zone7
101255,2008-08-16,PT,Male,18.152.161.175,$8298.96,true,330125,jcb,716-47-5013,zone4
102148,2010-11-12,PL,Male,65.120.171.36,$2006.01,false,330110,diners-club-us-ca,703-31-6598,zone1
101102,2010-10-14,TZ,Female,201.58.210.55,$6647.39,true,330100,visa-electron,584-57-3094,zone3
101033,2009-08-22,JP,Female,57.243.156.182,$8180.72,true,330167,jcb,301-63-8271,zone1
101928,2015-07-11,LU,Female,115.164.164.151,$7999.32,true,330157,jcb,626-03-4028,zone2
102306,2015-01-01,RU,Male,163.231.65.92,$7369.04,true,330155,china-unionpay,921-79-5054,zone1
101778,2012-01-23,LT,Male,238.137.96.5,$4520.60,false,330078,laser,634-60-7637,zone5
101946,2010-11-13,RU,Male,199.122.11.23,$7609.85,false,330123,jcb,388-98-0685,zone2
100401,2012-10-08,PH,Male,78.233.106.60,$7133.58,true,330137,maestro,818-91-5918,zone7
100195,2012-11-24,FR,Male,80.246.170.152,$3018.57,true,330132,mastercard,763-98-8629,zone5
101403,2011-04-11,CN,Male,155.56.26.70,$6602.83,false,330120,jcb,760-70-1133,zone7
102085,2009-12-09,BR,Female,192.121.248.186,$9249.67,true,330131,jcb,232-32-2048,zone4
100776,2014-07-31,TH,Female,212.180.197.212,$4889.17,true,330168,americanexpress,486-40-3064,zone7
101681,2008-01-10,CL,Male,147.206.249.46,$3671.90,true,330079,visa-electron,980-09-7991,zone1
101109,2012-01-19,CN,Male,145.58.177.67,$6648.71,true,330088,jcb,414-09-5425,zone2
101952,2016-08-10,PH,Female,25.184.17.119,$7665.78,false,330092,jcb,356-69-7657,zone3
100775,2015-02-06,RU,Female,230.255.42.22,$8308.31,false,330159,jcb,496-45-9131,zone1
100096,2016-09-17,PT,Female,180.111.141.90,$6962.86,true,330127,switch,413-81-3668,zone1
100236,2011-12-16,LU,Male,142.229.217.130,$2673.04,false,330140,mastercard,627-10-2199,zone4
101009,2010-02-22,CN,Male,11.15.9.10,$7895.17,true,330166,solo,538-96-3554,zone3
101615,2010-12-16,MN,Female,118.139.190.122,$8876.27,false,330169,laser,813-39-5747,zone4
101478,2010-02-13,NC,Male,239.249.33.91,$6472.64,false,330165,mastercard,480-61-9345,zone6
100892,2013-10-20,PT,Male,71.17.195.143,$1248.87,true,330148,jcb,780-64-9700,zone5
102161,2012-10-31,HT,Male,20.154.236.39,$8403.00,true,330123,americanexpress,975-57-9430,zone6
100405,2008-07-13,CN,Female,139.120.33.244,$4062.92,false,330128,mastercard,322-18-5572,zone2
100548,2013-07-26,CD,Female,240.115.227.237,$5742.20,false,330157,mastercard,689-90-8283,zone7
100287,2008-12-30,UA,Female,145.149.13.70,$2443.78,false,330172,jcb,251-30-3304,zone1
102437,2009-05-03,SY,Female,69.124.182.83,$5782.87,false,330093,visa,927-48-4342,zone5
101813,2011-08-29,JP,Female,197.157.29.125,$4100.48,false,330080,mastercard,945-01-2646,zone2
102422,2009-08-11,CN,Male,94.31.77.249,$2097.48,true,330098,diners-club-carte-blanche,871-51-6578,zone6
102160,2014-03-04,BR,Male,188.206.16.186,$6992.82,false,330109,jcb,328-76-2202,zone1
102001,2016-03-23,MA,Female,50.59.148.221,$3677.53,false,330145,jcb,547-28-3480,zone7
101843,2012-07-27,PE,Female,184.26.169.82,$7910.67,true,330176,visa-electron,735-09-1737,zone6
101364,2014-09-16,NI,Female,8.84.72.51,$2798.42,false,330117,instapayment,221-45-9774,zone6
101014,2012-09-19,CN,Male,133.181.47.111,$7958.33,true,330095,jcb,506-89-4674,zone2
101665,2016-02-13,RU,Male,248.166.57.68,$1447.24,true,330156,visa,288-52-0794,zone1
101204,2007-12-23,PH,Female,215.210.229.233,$7421.70,false,330084,americanexpress,687-49-8623,zone5
100600,2012-07-18,NE,Female,88.86.207.127,$1546.22,true,330099,laser,399-37-6978,zone7
100816,2010-01-13,JM,Female,17.186.136.69,$7106.63,true,330084,jcb,164-91-6791,zone5
102094,2011-09-13,FR,Female,192.21.184.177,$7287.41,true,330082,jcb,213-93-5969,zone3
101813,2012-11-22,CN,Male,69.173.146.134,$7099.49,true,330157,mastercard,906-92-3692,zone2
101330,2013-12-06,FR,Female,232.202.155.11,$4785.08,true,330083,jcb,994-08-9209,zone1
102450,2016-11-10,CN,Male,16.77.217.20,$1997.83,true,330147,visa-electron,156-55-2015,zone6
101666,2010-04-15,FR,Female,7.4.203.249,$428.58,false,330126,mastercard,965-90-4148,zone2
102127,2009-07-24,MK,Male,105.222.254.127,$9976.38,true,330134,maestro,524-45-7387,zone2
102127,2011-06-29,ID,Female,241.5.169.6,$1592.19,false,330152,diners-club-enroute,394-23-4632,zone4
101864,2012-11-13,PL,Female,253.233.103.225,$578.58,true,330176,jcb,723-83-0179,zone7
100947,2012-03-10,ID,Male,199.121.91.58,$3995.68,true,330139,jcb,817-41-3680,zone6
100299,2011-04-21,PA,Male,236.159.60.13,$8951.63,false,330101,jcb,446-16-4953,zone5
100307,2016-08-20,BR,Male,124.201.27.55,$6713.78,true,330086,jcb,413-68-2373,zone1
102449,2016-01-06,UZ,Female,124.28.131.156,$3084.60,true,330134,jcb,697-15-8494,zone4
101375,2010-04-12,FR,Male,210.174.45.206,$3825.03,false,330152,switch,388-65-9960,zone5
101487,2011-11-06,GB,Female,226.184.184.254,$2957.29,true,330098,diners-club-carte-blanche,211-02-8687,zone3
100092,2011-07-25,AR,Female,5.50.209.164,$2838.82,true,330122,jcb,412-31-6362,zone4
100874,2009-05-13,CN,Female,237.139.124.79,$1690.70,true,330096,jcb,930-83-7567,zone2
100881,2013-02-08,RU,Male,42.23.93.196,$7151.72,true,330134,china-unionpay,277-70-3175,zone5
101900,2010-04-06,UY,Female,20.5.27.175,$3804.52,false,330141,jcb,821-93-9847,zone6
101927,2012-03-28,PL,Male,211.106.197.68,$9317.63,false,330165,switch,916-75-8566,zone7
100455,2015-12-03,CN,Female,53.228.246.74,$5671.22,false,330147,jcb,232-60-1735,zone3
100166,2010-12-18,CN,Female,234.140.253.55,$5625.90,false,330133,china-unionpay,978-33-0495,zone6
102485,2011-02-09,IE,Female,0.104.47.125,$6009.63,false,330106,visa-electron,893-71-2902,zone2
102441,2010-05-10,CN,Female,153.141.64.183,$1610.47,false,330077,mastercard,764-72-7541,zone6
102342,2010-04-16,PH,Male,90.221.75.59,$3568.69,true,330148,jcb,708-55-5083,zone7
100130,2012-09-14,TH,Female,61.177.167.59,$6270.20,false,330124,jcb,951-45-0229,zone4
100914,2011-01-05,FI,Female,152.125.61.105,$9770.94,true,330140,bankcard,538-29-8005,zone7
101939,2015-01-22,ID,Male,220.11.233.169,$9353.59,false,330084,solo,932-26-8244,zone7
102313,2011-04-27,CN,Female,250.218.148.242,$3844.40,true,330102,jcb,612-03-8142,zone5
100248,2013-09-22,PH,Male,209.150.112.160,$476.21,true,330129,china-unionpay,521-80-0268,zone5
